isVegi;vegiLabel;name;content
"1";"vegi";"Tannenbowl Vegetarian";"Dim Sum mit Edamame, Karotten,  Pak Choi, Sojasprossen, Avocado, Koriander, Ingwer und Chili Quinoa oder Sobanudeln Teryaki-Sauce oder Miso-Bouillon"
"0";"fleisch";"Tannenbowl Meat";"Chicken mit Edamame, Karotten,  Pak Choi, Sojasprossen, Avocado, Koriander, Ingwer und Chili Quinoa oder Sobanudeln Teryaki-Sauce oder Miso-Bouillon"
"0";"fleisch";"Tannenbowl Fish";"Crevetten mit Edamame, Karotten,  Pak Choi, Sojasprossen, Avocado, Koriander, Ingwer und Chili Quinoa oder Sobanudeln Teryaki-Sauce oder Miso-Bouillon"
"1";"vegi";"green daily";"Blumenkohl-Käse Medaillon Tomatensauce Pasta Gebackene Auberginen"
"0";"fleisch";"STREET";"Friday Bowl Lachs, Sesam, Reis, Rucola,   Edamame, Wakame, Ginger  und Sojasauce mit Wasabi"
"1";"vegi";"GARDEN";"Omelette mit  Zucchetti, Salbei und Jogurt Tomaten-Focaccia Blumenkohl"
"0";"fleisch";"HOME";"Älpler Makkaroni mit Speck und Röstzwiebeln Apfelmus oder Salat"
"0";"fleisch";"pizza mamma mia";"Pizza Hawaii mit hausgemachter Tomatensauce Schinken,  Ananas und Mozzarella Saisonsalat"
"0";"fleisch";"pasta della nonna";"Ravioli con pollo e mascarpone Ravioli mit Tomaten-Mascarponesauce,  Erbsen, Pouletstreifen Saisonsalat"
"0";"fleisch";"Trailerburger";"Trailer Burger Schweizer Rindfleisch, Brioche Bun, Eisbergsalat, Tomaten, Essiggurke,  Pommes frites und Trailersauce"
"0";"fleisch";"Wochenspezial";"Älpler Makkaroni mit Speck und Röstzwiebeln Apfelmus oder Salat"
"1";"vegi";"Garden";"Zucchetti-Frittata mit Salbei Tomaten-Focaccia Blumenkohl"
"0";"fleisch";"Trailersalat";""Gloria Salad" Bunter Frühlingssalat mit Mozzarellakugeln, Erdbeeren, Rohschinken, Eiern, Pilzen und Bärlauch-Rhabarberdressing"
"1";"vegi";"Vegi Menü";"Nüdeli  an Pilzgemüse Ragout  mit Cremesauce  Tagessalat "
"0";"fleisch";"Classic Menü";"Schweinsschnitzel Chili Cheddarsauce Sauce  Ofenkartoffeln  Gemüse  "
"0";"fleisch";"food market dinner";"Panierter Fleischkäse Jus Pasta Gemüse"
"0";"fleisch";"food market special";"Pizza prosciutto efunghi Hausgemachter Tomatensauce, Schinken, Pilzen und Mozzarella Saisonsalat"
"0";"fleisch";"Tagesangebot";"Poulet Meatballs Curry  Gemüse Basmatireis"
"1";"vegi";"Vegetarisch";"Rotes Daal Gemüse Basmatireis"
"0";"fleisch";"Wochenangebot";"Schweinefleisch-Erdnuss Curry Gemüse Basmatireis"
"0";"fleisch";"Chicken Meatballs";"Base <a href="http://www.riceup.ch/wp-content/uploads/2018/03/RET_TO_Flyer_A4_RZ_Screen.pdf">CHICKEN MEATBALLS<span class="icon"></span></a> Veggie Sauce"
"0";"fleisch";"Tofu";"Base <a href="http://www.riceup.ch/wp-content/uploads/2018/03/RET_TO_Flyer_A4_RZ_Screen.pdf">MARINATED TOFU<span class="icon"></span></a> Veggie Sauce"
"0";"fleisch";"Grilled Beef";"Base <a href="http://www.riceup.ch/wp-content/uploads/2018/03/RET_TO_Flyer_A4_RZ_Screen.pdf">GRILLED BEEF<span class="icon"></span></a> Veggie Sauce"
"0";"fleisch";"Chicken Satay";"Base <a href="http://www.riceup.ch/wp-content/uploads/2018/03/RET_TO_Flyer_A4_RZ_Screen.pdf">CHICKEN SATAY<span class="icon"></span></a> Veggie Sauce "
"0";"fleisch";"ell";"Pasta Pollo an Currysauce mit Gemüsestreifen Tagessalat"
"1";"vegi";"classic";"Klimamontag Falaffelburger im Pitabrot Sauerrahm mit Guacamole Maisgemüse"
"1";"vegi";"Tannenbowl Vegetarian";"Geräucherter Tofu mit Edamame, Karotten,  Lattich, Sojasprossen, Ananas, Koriander, Ingwer und Chili Basmatireis oder Sobanudeln Sweet Chili Soja-Sauce oder Miso-Bouillon"
"0";"fleisch";"Tannenbowl Meat";"Chicken mit Edamame, Karotten,  Lattich, Sojasprossen, Ananas, Koriander, Ingwer und Chili Basmatireis oder Sobanudeln Sweet Chili Soja-Sauce oder Miso-Bouillon"
"0";"fleisch";"Tannenbowl Fish";"Thon mit Edamame, Karotten,  Lattich, Sojasprossen, Ananas, Koriander, Ingwer und Chili Basmatireis oder Sobanudeln Sweet Chili Soja-Sauce oder Miso-Bouillon"
"0";"fleisch";"WOK STREET";"REWA Straussen Streifen Ceylonesische Kokos-Currysauce Pfälzer, Auberginen, Stangensellerie Jasminreis  Add on: Fried Rice (+1.00/1.50)"
"1";"vegi";"WOK GREEN";"RAWA Marinierter Quorn Ceylonesische Kokos-Currysauce Pfälzer, Auberginen, Stangensellerie Jasminreis  Add on: Fried Rice (+1.00/1.50)"
"0";"fleisch";"DELIGHT";"PING SHA Schweingeschnetzeltes Kumaquatssauce Weizennudeln Broccoli, Mais, Sesam  Add on: XXL (+1.00/1.50)"
"1";"vegi";"GARDEN";"KO LIPE Veganes grünes Thaicurry Bohnen, Pfälzer, Karotten, Zucchetti, Sellerie, hausgemachter Saitan Vollkornreis  Add on: XXL (+1.00/1.50)"
"0";"fleisch";"fire";"Hörnli mit Gehacktem mit Rindflesich Apfelmus"
"0";"fleisch";"grill";"Grill auf der Terrasse Salatvariation vom Buffet  Kalbsbratwurst mit Senf und Bürli"
"0";"fleisch";"flame";"Grill auf der Terrasse Salatvariation vom Buffet Fackelspiess(200gr) mit BBQ -Sauce und Brot"
"0";"fleisch";"Pasta";"Pasta alle mandorle Pasta mit Olivenöl, Mandeln, Spinat, Tomaten und Speck"
"0";"fleisch";"Insalata";"Insalata "Polysnack" Saisonsalate mit  Artischocken, Tomaten und  veganen Hackbällchen Serviert mit einer Beilage aus dem Korb"
"0";"fleisch";"Minestra";"Brodo di manzo Kräftige Rindsbouillon mit Flädli Serviert mit einer Brezel"
"0";"fleisch";"Tagesangebot";"Hoki Filet Tandoori (FAO 81) Gemüse Basmatireis"
"1";"vegi";"Vegetarisch";"Rotes Daal Gemüse Basmatireis"
"0";"fleisch";"Wochenangebot";"Schweinefleisch-Erdnuss Curry Gemüse Basmatireis"
"0";"fleisch";"Chicken Meatballs";"Base <a href="http://www.riceup.ch/wp-content/uploads/2018/03/RET_TO_Flyer_A4_RZ_Screen.pdf">CHICKEN MEATBALLS<span class="icon"></span></a> Veggie Sauce"
"0";"fleisch";"Tofu";"Base <a href="http://www.riceup.ch/wp-content/uploads/2018/03/RET_TO_Flyer_A4_RZ_Screen.pdf">MARINATED TOFU<span class="icon"></span></a> Veggie Sauce"
"0";"fleisch";"Grilled Beef";"Base <a href="http://www.riceup.ch/wp-content/uploads/2018/03/RET_TO_Flyer_A4_RZ_Screen.pdf">GRILLED BEEF<span class="icon"></span></a> Veggie Sauce"
"0";"fleisch";"Chicken Satay";"Base <a href="http://www.riceup.ch/wp-content/uploads/2018/03/RET_TO_Flyer_A4_RZ_Screen.pdf">CHICKEN SATAY<span class="icon"></span></a> Veggie Sauce "
"0";"fleisch";"ell";"Schweinschnitzel an Honig-Rosmarin-Chili Jus Mosaikreis Tagessalat"
"0";"fleisch";"pot&spoon";"Nasi Goreng Reisgericht mit Rindfleisch Gemüse und Ei Tagesssalat"
"0";"fleisch";"classic";"Pad Gai Krapau Poulethackfleisch, Thaibasilikum Peperoni, Jasminreis Tagessalat"
"1";"vegi";"Tannenbowl Vegetarian";"Geräucherter Tofu mit Edamame, Karotten,  Lattich, Sojasprossen, Ananas, Koriander, Ingwer und Chili Basmatireis oder Sobanudeln Sweet Chili Soja-Sauce oder Miso-Bouillon"
"0";"fleisch";"Tannenbowl Meat";"Chicken mit Edamame, Karotten,  Lattich, Sojasprossen, Ananas, Koriander, Ingwer und Chili Basmatireis oder Sobanudeln Sweet Chili Soja-Sauce oder Miso-Bouillon"
"0";"fleisch";"Tannenbowl Fish";"Thon mit Edamame, Karotten,  Lattich, Sojasprossen, Ananas, Koriander, Ingwer und Chili Basmatireis oder Sobanudeln Sweet Chili Soja-Sauce oder Miso-Bouillon"
"1";"vegi";"green daily";"Panierte Gemüsekroketten Basilikum-Quark Dip glasierte Karotten sautierter Blattspinat"
"0";"fleisch";"LOCAL";"Poulet Cordon bleu mit Aiolisauce Pommes frites  Zweierlei Karotten Zitronenschnitz"
"1";"vegi";"GARDEN";"Greece Moussaka mit Auberginen, Kartoffeln,  Tomaten, Quorn und Feta Broccoli"
"0";"fleisch";"HOME";"Beer Porc Schweinsragout mit Biersauce Zöpfli-Teigwaren Blumenkohl, Bohnen, Erbsen"
"0";"fleisch";"pizza mamma mia";"Pizza alla carbonara mit hausgemachter Tomatensauce, Speckwürfel, Ei und Mozzarella Saisonsalat"
"0";"fleisch";"pasta deliziosa";"Raviolini alla salsiccia mit  Rotwein-Tomatensauce, Ricotta, Fenchelstreifen und Majoran Saisonsalat"
"0";"fleisch";"Trailerburger";"Trailer Burger Schweizer Rindfleisch, Brioche Bun, Eisbergsalat, Tomaten, Essiggurke,  Pommes frites und Trailersauce"
"0";"fleisch";"Wochenspezial";"Poulet Cordon bleu mit Aiolisauce Pommes frites  Zweierlei Karotten Zitronenschnitz"
"1";"vegi";"Garden";"Greece Moussaka mit Auberginen, Kartoffeln,  Tomaten, Quorn und Feta Broccoli"
"1";"vegi";"Vegi Menü";"Dürüm mit Gemüsefüllung mit Cocktailsauce  Paprika Reis  Tagessalat   "
"0";"fleisch";"Classic Menü";"Pouletburger  mit BBQ Sauce  Reis mit Bohnen und Mais Tagessalat  "
"0";"fleisch";"HOME ABEND";"Mexican Meatballs Rindshackbällchen mit Tomatensauce  und Jalapenos Süsskartoffeln Peperoni-Maisgemüse"
"1";"vegi";"GARDEN ABEND";"Karotten-Zwiebelquiche mit Rosmarin Quinoasalat"
"0";"fleisch";"food market dinner";"MSC Seelachs Joghurt-Kräutersauce Reis Spinat"
"0";"fleisch";"food market fitness";"Fitnessteller mit diversen hausgemachten Salaten Schweinsnierstück  Kräuterbutter und  Focaccia  (+Portion Pommes frites4.50.-)"
"0";"fleisch";"WOK STREET";"HUNAN Schweizer Rind  Chinesische Sojabohnen - Tofu Sauce Rettich, Pfälzer, Bohnen Jasminreis  Add on: Fried Rice (+1.00/1.50)"
"1";"vegi";"WOK GREEN";"YUNNAN Grüne Spargeln Chinesische Sojabohnen - Tofu Sauce Rettich, Pfälzer, Bohnen Jasminreis  Add on: Fried Rice (+1.00/1.50)"
"0";"fleisch";"DELIGHT";"MAH MEH Schweizer Pouletgeschnetzeltes - Indonesische Art Chinakohl, Lattich, Karotten, Zucchetti, Sambal Oelek Asianudeln, Sojasprossen  Add on: XXL (+1.00/1.50)"
"1";"vegi";"GARDEN";"VEGI SPECIAL Hausgemachte Indische Gemüse Pakora Curry - Kichererbsenmehl Basmatireis Gurken Raita  Add on: XXL Portion* (+ 1.00/1.50)"
"0";"fleisch";"fire";"Panierter Fleischkäse Zitronenschnitz Kartoffelwürfel glasierte Karotten"
"0";"fleisch";"grill";"Let`s start BBQ-Grill Salatvariation Grill-Schüblig mit Senf und Bürli"
"0";"fleisch";"flame";"Let`s start BBQ-Grill Salatvariation 3Stück Pouletschenkel Steaks mit Diavoloi-Butter und Bürli"
"0";"fleisch";"Hausgemachte Pizza";"Pizza alla Turca Ofenfrische Pizza mit Tomatensauce, Mozzarella und Kebab- Fleisch"
"0";"fleisch";"Minestra";"Zuppa "Gulasch" Ungarische Gulaschsuppe Serviert mit einer Brezel"
"0";"fleisch";"Chicken Meatballs";"Base <a href="http://www.riceup.ch/wp-content/uploads/2018/03/RET_TO_Flyer_A4_RZ_Screen.pdf">CHICKEN MEATBALLS<span class="icon"></span></a> Veggie Sauce"
"0";"fleisch";"Tofu";"Base <a href="http://www.riceup.ch/wp-content/uploads/2018/03/RET_TO_Flyer_A4_RZ_Screen.pdf">MARINATED TOFU<span class="icon"></span></a> Veggie Sauce"
"0";"fleisch";"Grilled Beef";"Base <a href="http://www.riceup.ch/wp-content/uploads/2018/03/RET_TO_Flyer_A4_RZ_Screen.pdf">GRILLED BEEF<span class="icon"></span></a> Veggie Sauce"
"0";"fleisch";"Chicken Satay";"Base <a href="http://www.riceup.ch/wp-content/uploads/2018/03/RET_TO_Flyer_A4_RZ_Screen.pdf">CHICKEN SATAY<span class="icon"></span></a> Veggie Sauce "
"0";"fleisch";"ell";"Goldmakrelefilet (VN) an Fenchel-Zitronen Salsa Salzkartoffeln Grüne Bohnen"
"0";"fleisch";"classic";"Schweinsbratwurst (CH) mit Zwiebelsauce Rösti Frites Karotten"
"1";"vegi";"pot&spoon";"Gratiniertes vegetarisches Moussaka mit Kartoffeln, Auberginen und Fetakäse Tagessalat"
"1";"vegi";"veggie";"Ungarisches Kartoffelgulasch an rassiger Paprikasauce mit Gemüsewürfel Tagessalat"
"1";"vegi";"Tannenbowl Vegetarian";"Geräucherter Tofu mit Edamame, Karotten,  Lattich, Sojasprossen, Ananas, Koriander, Ingwer und Chili Basmatireis oder Sobanudeln Sweet Chili Soja-Sauce oder Miso-Bouillon"
"0";"fleisch";"Tannenbowl Meat";"Chicken mit Edamame, Karotten,  Lattich, Sojasprossen, Ananas, Koriander, Ingwer und Chili Basmatireis oder Sobanudeln Sweet Chili Soja-Sauce oder Miso-Bouillon"
"0";"fleisch";"Tannenbowl Fish";"Thon mit Edamame, Karotten,  Lattich, Sojasprossen, Ananas, Koriander, Ingwer und Chili Basmatireis oder Sobanudeln Sweet Chili Soja-Sauce oder Miso-Bouillon"
"1";"vegi";"green daily";"Vegan DAY Ravioli mit Kräutersauce Tomatenragout gebackene Zucchetti"
"0";"fleisch";"LOCAL";"New Swiss Kitchen Farmersteak vom Schwein Teufelssauce Schupfnudeln mit Steinpilzen Fenchel, Kumquat-Chutney Cashewkerne"
"0";"fleisch";"STREET";"Avocado Chicken Burger mit Schweizer Pouletburger, Brioche Bun, Avocado,  rote Zwiebeln, Crème fraîche  und Country cuts"
"1";"vegi";"GARDEN";"Vegan Day Seitan Stroganoff mit gebratenen Pilzen,  und Peperoni Wildreis"
"0";"fleisch";"HOME";"Tessinerfest Luganighe  mit Tomatensugo Polenta Bramata Zucchetti mit gerösteten Zwiebeln"
"0";"fleisch";"pizza mamma mia";"Pizza  alla porchetta mit hausgemachter Tomatensauce, traditionellem italienischem Schweinebraten,Pecorino, Peperoni-Petersilien Pesto Saisonsalat"
"0";"fleisch";"pasta classica";"Pasta al povero diavolo hausgemachte tomatensauce, Chili, Knoblauch, Chorizzojulienne und Mozzarella Saisonsalat"
"0";"fleisch";"pasta deliziosa";"Ravioli mafiosi mit Pesto,Tomatenwürfel, Pernod Blacktiger Crevetten Saisonsalat"
"0";"fleisch";"Trailerburger";"Trailer Burger Schweizer Rindfleisch, Brioche Bun, Eisbergsalat, Tomaten, Essiggurke,  Pommes frites und Trailersauce"
"0";"fleisch";"Wochenspezial";"Chicken Nuggets mit  Cocktailsauce Twister Fries Tagessalat"
"1";"vegi";"Garden";"Vegan Day Seitan Stroganoff mit gebratenen Pilzen,  und Peperoni Wildreis"
"1";"vegi";"Vegi Menü";"Gemüse Ragout  Sweet and Sour  Basmati Reis  Tagessalat  "
"0";"fleisch";"Classic Menü";"Kalbfleisch Kugeln an Rotweinsauce  Polenta  Gemüse  "
"0";"fleisch";"HOME ABEND";"Bombay Curry mit Schweinefleisch Linsen Madras Style Basmatireis"
"1";"vegi";"GARDEN ABEND";"Tofu Curry mit Lauchgemüse, Linsen Madras Style Basmatireis"
"0";"fleisch";"FREE CHOICE";"Güggeli Abig Chicken Nuggets mit  Cocktailsauce Pommes frites Tagessalat"
"0";"fleisch";"food market dinner";"Cannelloni mit Rindfleisch und Käsesauce überbacken"
"0";"fleisch";"food market special";"Pizza di salame Hausgemachter Tomatensauce, Salami, Fenchelstreifen und Mozzarella Saisonsalat"
"0";"fleisch";"WOK STREET";"KRA  BIH Schweizer Poulet gelbe Thai Currysauce Zwiebeln, Kartoffeln, Karotten, Koriander Basmatireis  Add on: Fried Rice (+1.00/1.50)"
"1";"vegi";"WOK GREEN";"SURAD Bio Tofu gelbe Thai Currysauce Zwiebeln, Kartoffeln, Karotten, Koriander Basmatireis  Add on: Fried Rice (+1.00/1.50)"
"0";"fleisch";"DELIGHT";"MIDORI MSC Dorsch in Vollkornpanade Aprikosen - Sake - Chilisauce Reisnudeln Kohlrabi, Karotten, Apfel  Add on: XXL (+1.00/1.50)"
"1";"vegi";"GARDEN";"ARIDE Veganes Indisches Curry Spinat, Kartoffeln, Karotten, Kabis, weisse Bohnen Gewürzreis  Add on: XXL (+1.00/1.50)"
"0";"fleisch";"fire";"Pochiertes Fischfilet Weisswein-Sauce Couscous Buntes Gemüse"
"0";"fleisch";"grill";"Grill auf der Terrasse Salatvariation vom Buffet Käse-Griller (Wurst) mit Senf und Brot"
"0";"fleisch";"flame";"Grill auf der Terrasse Salatvariation vom Buffet Lachssteak mit Senf und Brot"
"0";"fleisch";"Pasta";"Spaghetti al ragù Spaghetti mit Bologensesauce"
"0";"fleisch";"Tagesangebot";"Hoki Filet Tandoori Gemüse Basmatireis"
"1";"vegi";"Vegetarisch";"Kokos Curry mit Paneer Gemüse Basmatireis"
"0";"fleisch";"Wochenangebot";"Schweinefleisch-Erdnuss Curry Gemüse Basmatireis"
"0";"fleisch";"Chicken Meatballs";"Base <a href="http://www.riceup.ch/wp-content/uploads/2018/03/RET_TO_Flyer_A4_RZ_Screen.pdf">CHICKEN MEATBALLS<span class="icon"></span></a> Veggie Sauce"
"0";"fleisch";"Tofu";"Base <a href="http://www.riceup.ch/wp-content/uploads/2018/03/RET_TO_Flyer_A4_RZ_Screen.pdf">MARINATED TOFU<span class="icon"></span></a> Veggie Sauce"
"0";"fleisch";"Grilled Beef";"Base <a href="http://www.riceup.ch/wp-content/uploads/2018/03/RET_TO_Flyer_A4_RZ_Screen.pdf">GRILLED BEEF<span class="icon"></span></a> Veggie Sauce"
"0";"fleisch";"Chicken Satay";"Base <a href="http://www.riceup.ch/wp-content/uploads/2018/03/RET_TO_Flyer_A4_RZ_Screen.pdf">CHICKEN SATAY<span class="icon"></span></a> Veggie Sauce "
"0";"fleisch";"pot&spoon";"Aelpler Makkaroni mit Speck, Kartoffeln und Zwiebeln an Käsesauce Apfelkompott"
"1";"vegi";"veggie";"Risotto mit Pesto Cherrytomaten, Lauch und Frühlingszwiebeln Tagessalat"
"0";"fleisch";"pasta";"Penne mit Calamares (ES) an Tomatensauce mit Erbsen und frischen italienischen Kräutern Tagessalat"
"0";"fleisch";"classic";"Pouletschnitzel mit Champignons Nudeln Erbsen und Karotten"
"0";"fleisch";"ell";"Schweinshalsbraten aus dem Ofen an Merlotsauce mit Thymian Kartoffelstock Karotten"
"1";"vegi";"Tannenbowl Vegetarian";"Geräucherter Tofu mit Edamame, Karotten,  Lattich, Sojasprossen, Ananas, Koriander, Ingwer und Chili Basmatireis oder Sobanudeln Sweet Chili Soja-Sauce oder Miso-Bouillon"
"0";"fleisch";"Tannenbowl Meat";"Chicken mit Edamame, Karotten,  Lattich, Sojasprossen, Ananas, Koriander, Ingwer und Chili Basmatireis oder Sobanudeln Sweet Chili Soja-Sauce oder Miso-Bouillon"
"0";"fleisch";"Tannenbowl Fish";"Thon mit Edamame, Karotten,  Lattich, Sojasprossen, Ananas, Koriander, Ingwer und Chili Basmatireis oder Sobanudeln Sweet Chili Soja-Sauce oder Miso-Bouillon"
"1";"vegi";"green daily";"Gebackener Camembert Preiselbeeren Eblysotto buntes Gemüse"
"0";"fleisch";"STREET";"Gyros in Town Schweinsgyros mit Tzazikisauce,  Kabis, Gurken, roten Zwiebeln  und Pommes frites"
"1";"vegi";"GARDEN";"Camembert Medaillons Ebly  mit Sellerie, Lauch, Pfälzerkarotten, Wirz und Linsen Preiselbeer- Chutney"
"0";"fleisch";"HOME";"Chicken Sweet & Sour Pouletgeschnetzeltes  mit Süsssauer-Sauce, Ananas und Peperoni Basmatireis"
"0";"fleisch";"pizza mamma mia";"Focaccia speciale mit Guacamole, Pastrami ,Mozzarelline,  grillierten Peperoni, frischem Majoran und Chianti-Vinaigrette Saisonsalat"
"0";"fleisch";"pasta della nonna";"Pasta e coniglio im Rotwein geschmortes Kaninchen mir Spargeln, Tarocco-Orangenfilet und Trevisianostreifen Saisonsalat"
"0";"fleisch";"pasta deliziosa";"Ravioli all`amatriciana mit Tomatensauce, Speckstreifen, Mascarpone und frischem Basilikum Saisonsalat"
"0";"fleisch";"Trailerburger";"Trailer Burger Schweizer Rindfleisch, Brioche Bun, Eisbergsalat, Tomaten, Essiggurke,  Pommes frites und Trailersauce"
"0";"fleisch";"Wochenspezial";"Gyros in Town Schweinsgyros mit Tzazikisauce,  Kabis, Gurken, roten Zwiebeln  und Pommes frites"
"0";"fleisch";"Garden";"Camembert Medaillons Ebly  mit Sellerie, Lauch, Pfälzerkarotten, Wirz und Linsen Preiselbeer- Chutney"
"1";"vegi";"Vegi Menü";"Linsen Daal  mit Gemüse  Basmatireis  Tagessalat  "
"0";"fleisch";"Classic Menü";"Schweinsbratwurst (CH) Zwiebelsauce  Nudeln  Gemüse  "
"0";"fleisch";"HOME ABEND";"Waadtländer Schwinger-Hörnli mit Brätchügeli, Vacherin  und Weisswein Mischgemüse"
"1";"vegi";"GARDEN ABEND";"Quinoa Burger mit Kräuter-Olivendip Country Cuts Auberginen mit Kokosflocken"
"0";"fleisch";"food market dinner";"Poulet Schenkel Steak Kräuterbutter mit Curry Kartoffelwürfel aus dem Ofen Buntes Gemüse"
"0";"fleisch";"food market fitness";"Fitnessteller mit diversen hausgemachten Salaten Fackelspiess, Kräuterbutter und Focaccia (+Portion Pommes frites4.50.-)"
"0";"fleisch";"WOK STREET";"MAHA RANI Lachsforellen oder Lamm Indische Butter Currysauce Peperoni, rote Zwiebeln, Pfälzer Jasminreis  Add on: Fried Rice (+1.00/1.50)"
"1";"vegi";"WOK GREEN";"MAHA THANI Togar (Sojaprodukt) Indische Butter Currysauce Peperoni, rote Zwiebeln, Pfälzer Jasminreis  Add on: Fried Rice (+1.00/1.50)"
"0";"fleisch";"DELIGHT";"CAMEROON Schweizer Rindsragout Ananas, Mango, Kokosnussmilch Gewürzreis Kabis, Zwiebeln, Tandoori  Add on: XXL (+1.00/1.50)"
"1";"vegi";"GARDEN";"XINJIENG Chinesisches Nudelgericht Black Bean Sauce Zwiebeln, Ingwer, Sellerie, Zucchetti, Chinakohl, Karotten  Add on: XXL (+1.00/1.50)"
"0";"fleisch";"fire";"Rindshamburger Pfeffersauce Kartoffelstock Rüebli"
"0";"fleisch";"grill";"Let`s start BBQ-Grill Salat vom Buffet Geflügel-Bratwurst mit Senf und Brot"
"0";"fleisch";"flame";"Let`s start BBQ-Grill Salat vom Buffet  Rinds-Flank-Steak mit Chimi-Churry-Salsa und Brot"
"0";"fleisch";"Tagesangebot";"Poulet-Tomaten Curry Gemüse Basmatireis"
"1";"vegi";"Vegetarisch";"Kartoffel-Fenchel Curry Gemüse Basmatireis"
"0";"fleisch";"Wochenangebot";"Schweinefleisch-Erdnuss Curry Gemüse Basmatireis"
"0";"fleisch";"Chicken Meatballs";"Base <a href="http://www.riceup.ch/wp-content/uploads/2018/03/RET_TO_Flyer_A4_RZ_Screen.pdf">CHICKEN MEATBALLS<span class="icon"></span></a> Veggie Sauce"
"0";"fleisch";"Tofu";"Base <a href="http://www.riceup.ch/wp-content/uploads/2018/03/RET_TO_Flyer_A4_RZ_Screen.pdf">MARINATED TOFU<span class="icon"></span></a> Veggie Sauce"
"0";"fleisch";"Grilled Beef";"Base <a href="http://www.riceup.ch/wp-content/uploads/2018/03/RET_TO_Flyer_A4_RZ_Screen.pdf">GRILLED BEEF<span class="icon"></span></a> Veggie Sauce"
"0";"fleisch";"Chicken Satay";"Base <a href="http://www.riceup.ch/wp-content/uploads/2018/03/RET_TO_Flyer_A4_RZ_Screen.pdf">CHICKEN SATAY<span class="icon"></span></a> Veggie Sauce "
"1";"vegi";"classic";"Fritto Misto Verdura Blumenkohl, Broccoli und Champignons Salzkartoffeln und Tartarsauce Tagessalat"
"0";"fleisch";"ell";"PouletflügeliTandoori mit Gurken Raita Basmatireis Gebratener Kabis"
"1";"vegi";"Tannenbowl Vegetarian";"Geräucherter Tofu mit Edamame, Karotten,  Lattich, Sojasprossen, Ananas, Koriander, Ingwer und Chili Basmatireis oder Sobanudeln Sweet Chili Soja-Sauce oder Miso-Bouillon"
"0";"fleisch";"Tannenbowl Meat";"Chicken mit Edamame, Karotten,  Lattich, Sojasprossen, Ananas, Koriander, Ingwer und Chili Basmatireis oder Sobanudeln Sweet Chili Soja-Sauce oder Miso-Bouillon"
"0";"fleisch";"Tannenbowl Fish";"Thon mit Edamame, Karotten,  Lattich, Sojasprossen, Ananas, Koriander, Ingwer und Chili Basmatireis oder Sobanudeln Sweet Chili Soja-Sauce oder Miso-Bouillon"
"0";"fleisch";"LOCAL";"Chicken Devonshire mit Whiskey-Sauce Kartoffelgratin Grüne Bohnen"
